Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Lights - All/Out,12-01083969,14-Jun-12,21-Jun-12,9700 S EGGLESTON AVE ,Grounded Circuit,1175207,1840586.103,60628,21,22,73
Street Lights - All/Out,12-01083976,14-Jun-12,15-Jun-12,7524 S HOYNE AVE ,Straighten & Secure Electrical Equipment,1163682.29,1854678.906,60620,18,6,71
Street Lights - All/Out,12-01083980,14-Jun-12,20-Jun-12,4500 N KENTON AVE ,Found Open Cables - Repaired,1144894.972,1929516.469,60630,45,17,16
Street Lights - All/Out,12-01084052,14-Jun-12,18-Jun-12,3228 S WESTERN AVE ,Remade Splices,1161050.06,1883064.77,60608,12,9,59
Street Lights - All/Out,12-01084128,15-Jun-12,20-Jun-12,2400 W GRACE ST ,Remade Splices,1159698.171,1925168.145,60618,47,19,5
Street Lights - All/Out,12-01084749,15-Jun-12,15-Jun-12,7200 S SPRINGFIELD AVE ,Found Open Cables - Repaired,1151612.298,1856572.332,60629,13,8,65
Street Lights - All/Out,12-01086222,15-Jun-12,18-Jun-12,2637 S KEDZIE AVE ,Reset Breaker,1155450.988,1886310.528,60623,12,10,30
Street Lights - All/Out,12-01087898,15-Jun-12,20-Jun-12,3600 W 64TH PL ,Found Open Cables - Repaired,1153428.886,1861601.38,60629,13,8,65
Street Lights - All/Out,12-01088187,15-Jun-12,15-Jun-12,1247 N PARKSIDE AVE ,Replaced Relay,1138448.305,1907746.723,60651,29,25,25
Street Lights - All/Out,12-01088629,15-Jun-12,20-Jun-12,6600 S GREENWOOD AVE ,Remade Splices,1184355.325,1861463.168,60637,5,3,42
Street Lights - All/Out,12-01090388,15-Jun-12,20-Jun-12,8700 S MAY ST ,Found Open Cables - Repaired,1170174.248,1847108.12,60620,21,22,71
Street Lights - All/Out,12-01090435,15-Jun-12,22-Jun-12,100 W 123RD ST ,Found Open in Temp - Repaired,1177815.573,1823393.563,60628,9,5,53
Street Lights - All/Out,12-01090439,15-Jun-12,19-Jun-12,1500 W GARFIELD BLVD ,Remade Splices,1167271.337,1868264.196,60609,16,9,61
Street Lights - All/Out,12-01090463,15-Jun-12,18-Jun-12,4800 S ASHLAND AVE ,Remade Com Ed Connection,1166482.031,1872890.552,60609,20,9,61
Street Lights - All/Out,12-01090485,15-Jun-12,21-Jun-12,1412 E 76TH ST ,Service Street Light Controller,1186987.86,1854883.47,60619,5,4,43
Street Lights - All/Out,12-01090490,15-Jun-12,18-Jun-12,1600 W GARFIELD BLVD ,Replaced Starter,1166610.683,1868242.31,60609,16,9,61
Street Lights - All/Out,12-01090506,15-Jun-12,20-Jun-12,800 E 75TH ST ,Straighten & Secure Electrical Equipment,1182860.666,1855457.776,60619,6,3,69
Street Lights - All/Out,12-01090542,15-Jun-12,20-Jun-12,2200 E 95TH ST ,Replaced Fixture,1192497.443,1842403.677,60617,7,4,51
Street Lights - All/Out,12-01090545,15-Jun-12,18-Jun-12,4300 S ASHLAND AVE ,Reset Breaker,1166394.349,1876201.823,60609,12,9,61
Street Lights - All/Out,12-01090574,15-Jun-12,22-Jun-12,1000 W VAN BUREN ST ,Remade Splices,1169837.274,1898360.259,60607,2,12,28
Street Lights - All/Out,12-01090587,15-Jun-12,18-Jun-12,4000 W CERMAK RD ,Restrung Aerial,1150052.635,1889081.194,60623,24,10,29
Street Lights - All/Out,12-01090632,15-Jun-12,20-Jun-12,8300 S MARSHFIELD AVE ,Found Open Cables - Repaired,1166786.852,1849669.928,60620,18,6,71
Street Lights - All/Out,12-01090668,15-Jun-12,21-Jun-12,4800 W ARTHINGTON ST ,Found Open in Temp - Repaired,1144531.373,1895532.94,60644,24,15,25
Street Lights - All/Out,12-01090749,16-Jun-12,19-Jun-12,800 E 55TH ST ,Found Open in Temp - Repaired,1182523.685,1868714.42,60615,5,2,41
Street Lights - All/Out,12-01090763,16-Jun-12,20-Jun-12,2000 W 99TH ST ,Grounded Circuit,1164769.294,1838995.788,60643,19,22,72
Street Lights - All/Out,12-01091009,16-Jun-12,21-Jun-12,2142 W ROSEMONT AVE ,Relamped,1160705.01,1941804.28,60659,50,24,2
Street Lights - All/Out,12-01091221,16-Jun-12,17-Jun-12,2000 W 95TH ST ,Replaced Remote,1164592.841,1841642.588,60643,19,22,72
Street Lights - All/Out,12-01091322,16-Jun-12,21-Jun-12,5500 W QUINCY ST ,Replaced Relay,1139918.523,1898461.595,60644,29,15,25
Street Lights - All/Out,12-01091922,16-Jun-12,25-Jun-12,2250 N NAGLE AVE ,Found Open in Temp - Repaired,1133056.699,1913923.929,60707,36,25,19
Street Lights - All/Out,12-01092740,16-Jun-12,20-Jun-12,3548 W PIERCE AVE ,Found Open in Temp - Repaired,1152420.865,1910066.13,60651,26,14,23
Street Lights - All/Out,12-01092743,16-Jun-12,18-Jun-12,8102 W BELMONT AVE ,Service Street Light Controller,1121509.69,1920292.8,60634,36,16,17
Street Lights - All/Out,12-01092760,16-Jun-12,20-Jun-12,11000 S AVENUE J  ,Found Open in Temp - Repaired,1202531.778,1832632.006,60617,10,4,52
Street Lights - All/Out,12-01092766,16-Jun-12,28-Jun-12,2300 W WASHINGTON BLVD ,Grounded Circuit,1161066.93,1900634.444,60612,2,13,28
Street Lights - All/Out,12-01092770,16-Jun-12,20-Jun-12,4000 W CARROLL AVE ,Grounded Circuit,1149666.156,1901936.22,60624,28,11,26
Street Lights - All/Out,12-01092797,16-Jun-12,20-Jun-12,1800 N CALIFORNIA AVE ,Remade Splices,1157421.293,1911859.73,60647,1,14,24
Street Lights - All/Out,12-01092802,16-Jun-12,27-Jun-12,10600 S AVENUE F  ,Found Open in Temp - Repaired,1203497.046,1835280.409,60617,10,4,52
Street Lights - All/Out,12-01092835,16-Jun-12,20-Jun-12,3100 W CHASE AVE ,Remade Splices,1154518.881,1948214.964,60645,50,24,2
Street Lights - All/Out,12-01092893,16-Jun-12,19-Jun-12,5100 S DAMEN AVE ,Reset Breaker,1163884.066,1870848.326,60609,16,9,61
Street Lights - All/Out,12-01092913,16-Jun-12,22-Jun-12,1000 W LAKE ST ,Grounded Circuit,1169738.692,1901632.969,60607,27,12,28
Street Lights - All/Out,12-01092929,16-Jun-12,22-Jun-12,1200 N CENTRAL AVE ,Reset Breaker,1138788.984,1907442.678,60651,29,25,25
Street Lights - All/Out,12-01092946,16-Jun-12,21-Jun-12,2200 E 75TH ST ,Replaced Remote,1192175.779,1855667.387,60649,7,3,43
Street Lights - All/Out,12-01093021,17-Jun-12,19-Jun-12,7200 S PERRY AVE ,Replaced Fixture,1176643.613,1857249.305,60621,6,7,69
Street Lights - All/Out,12-01093026,17-Jun-12,21-Jun-12,2700 W WARREN BLVD ,Grounded Circuit,1158366.38,1900245.214,60612,2,13,27
Street Lights - All/Out,12-01093045,17-Jun-12,26-Jun-12,9800 S CALUMET AVE ,Straighten & Secure Electrical Equipment,1180308.64,1840067.077,60628,6,5,49
Street Lights - All/Out,12-01093098,17-Jun-12,18-Jun-12,4700 S WESTERN AVE ,Reset Breaker,1161159.938,1873448.617,60609,12,9,58
Street Lights - All/Out,12-01094362,17-Jun-12,27-Jun-12,10318 S DR MARTIN LUTHER KING JR DR ,Remade Com Ed Connection,1180734.913,1836637.2,60628,9,5,49
Street Lights - All/Out,12-01094364,17-Jun-12,20-Jun-12,2200 W 19TH ST ,Remade Com Ed Connection,1162003.836,1890711.588,60608,25,12,31
Street Lights - All/Out,12-01094374,17-Jun-12,21-Jun-12,4400 N RACINE AVE ,Reset Breaker,1167493.66,1929359.697,60640,46,19,3
Street Lights - All/Out,12-01094393,17-Jun-12,22-Jun-12,10300 S STATE ST ,Found Open in Temp - Repaired,1178068.218,1836681.193,60628,34,5,49
Street Lights - All/Out,12-01094395,17-Jun-12,19-Jun-12,2732 W 42ND ST ,Remade Splices,1158727.3,1876696.06,60632,12,9,58
Street Lights - All/Out,12-01094414,17-Jun-12,20-Jun-12,3300 N LEAVITT ST ,Remade Com Ed Connection,1161113.541,1921882.642,60618,32,19,5
Street Lights - All/Out,12-01094427,17-Jun-12,19-Jun-12,2729 W 23RD PL ,Restrung Aerial,1158537.954,1888285.654,60608,12,10,30
Street Lights - All/Out,12-01094449,17-Jun-12,20-Jun-12,2100 N TALMAN AVE ,Replaced Relay,1158321.521,1914334.251,60647,1,14,22
Street Lights - All/Out,12-01094453,17-Jun-12,21-Jun-12,7000 N ASHLAND BLVD ,Found Open in Temp - Repaired,1164507.37,1946585.636,60626,49,24,1
Street Lights - All/Out,12-01094458,17-Jun-12,19-Jun-12,2800 S SPAULDING AVE ,Replaced Fixture,1154819.875,1885212.723,60623,22,10,30
Street Lights - All/Out,12-01094494,17-Jun-12,20-Jun-12,3400 N SHEFFIELD AVE ,Replaced Relay,1169005.182,1922758.854,60657,44,19,6
Street Lights - All/Out,12-01094532,17-Jun-12,27-Jun-12,2835 W WASHINGTON BLVD ,Found Low Voltage - Repaired,1157354.58,1900554.175,60612,2,13,27
Street Lights - All/Out,12-01094545,17-Jun-12,20-Jun-12,2410 W IRVING PARK RD ,Replaced Relay,1159593.445,1926491.151,60618,47,19,5
Street Lights - All/Out,12-01094550,17-Jun-12,21-Jun-12,7500 S JEFFERY BLVD ,Found Open in Temp - Repaired,1190840.108,1855634.646,60649,8,4,43
Street Lights - All/Out,12-01094598,18-Jun-12,21-Jun-12,1800 W WALNUT ST ,Remade Splices,1164363.004,1901759.242,60612,27,13,28
Street Lights - All/Out,12-01094608,18-Jun-12,23-Jun-12,8800 S COTTAGE GROVE AVE ,Service Street Light Controller,1183101.178,1846803.219,60619,6,6,44
Street Lights - All/Out,12-01094638,18-Jun-12,25-Jun-12,4800 W ADDISON ST ,Found Open in Temp - Repaired,1143739.86,1923502.983,60641,38,16,15
Street Lights - All/Out,12-01094658,18-Jun-12,22-Jun-12,2000 S STATE ST ,Grounded Circuit,1176635.04,1890705.925,60616,3,1,33
Street Lights - All/Out,12-01094738,18-Jun-12,20-Jun-12,7801 S COTTAGE GROVE AVE ,Restrung Aerial,1182916.339,1853457.124,60619,6,6,69
Street Lights - All/Out,12-01095538,18-Jun-12,21-Jun-12,3814 N OLCOTT AVE ,Found Open in Temp - Repaired,1125379.86,1924413.462,60634,36,16,17
Street Lights - All/Out,12-01096166,18-Jun-12,21-Jun-12,3401 N RIDGEWAY AVE ,Replaced Relay,1150790.55,1922352.843,60618,30,17,21
Street Lights - All/Out,12-01096713,18-Jun-12,29-Jun-12,10700 S MICHIGAN AVE ,Relamped,1178798.324,1834041.842,60628,9,5,49
Street Lights - All/Out,12-01097803,18-Jun-12,26-Jun-12,3932 N KEELER AVE ,Found Open Cables - Repaired,1147703.289,1925806.607,60641,38,17,16
Street Lights - All/Out,12-01098148,18-Jun-12,26-Jun-12,6134 W NELSON ST ,Found Open Cables - Repaired,1134972.166,1919632.591,60634,29,25,19
Street Lights - All/Out,12-01099532,18-Jun-12,21-Jun-12,2300 N NAGLE AVE ,Replaced Relay,1133037.19,1914586.219,60707,36,25,19
Street Lights - All/Out,12-01100499,18-Jun-12,25-Jun-12,5400 W CONGRESS PKWY ,Service Street Light Controller,1140523.88,1897157.356,60644,29,15,25
Street Lights - All/Out,12-01100575,18-Jun-12,19-Jun-12,5710 N RICHMOND ST ,Found Open Cables - Repaired,1155660.261,1937792.703,60659,40,20,2
Street Lights - All/Out,12-01100596,18-Jun-12,25-Jun-12,9300 S PERRY AVE ,Relamped,1177244.661,1843301.211,60620,21,6,49
Street Lights - All/Out,12-01101687,18-Jun-12,23-Jun-12,8000 S ELIZABETH ST ,Grounded Circuit,1169380.454,1851732.089,60620,21,6,71
Street Lights - All/Out,12-01102234,18-Jun-12,22-Jun-12,1 E GARFIELD BLVD ,Service Street Light Controller,1177214.893,1868427.75,60637,20,2,40
Street Lights - All/Out,12-01102578,18-Jun-12,27-Jun-12,806 N MAYFIELD AVE ,Reset Breaker,1136997.634,1904797.954,60651,29,15,25
Street Lights - All/Out,12-01102765,18-Jun-12,22-Jun-12,10700 S LONGWOOD DR ,Found Open in Temp - Repaired,1165072.165,1833681.879,60643,19,22,75
Street Lights - All/Out,12-01102797,18-Jun-12,22-Jun-12,2850 E 91ST ST ,Reset Breaker,1196677.07,1845170.78,60617,10,4,46
Street Lights - All/Out,12-01102808,18-Jun-12,25-Jun-12,3300 N MONTICELLO AVE ,Found Open in Temp - Repaired,1151474.947,1921698.051,60618,35,17,21
Street Lights - All/Out,12-01102820,18-Jun-12,22-Jun-12,4708 W RACE AVE ,Remade Splices,1144878.96,1903243.85,60644,28,11,25
Street Lights - All/Out,12-01102838,18-Jun-12,25-Jun-12,9416 S PRAIRIE AVE ,Grounded Circuit,1179578.819,1842595.772,60619,6,6,49
Street Lights - All/Out,12-01102853,18-Jun-12,19-Jun-12,2800 S CENTRAL PARK AVE ,Found Open in Temp - Repaired,1152823.486,1885156.245,60623,22,10,30
Street Lights - All/Out,12-01102856,18-Jun-12,30-Jun-12,522 E 115TH ST ,Service Street Light Controller,1181671.54,1828798.071,60628,9,5,50
Street Lights - All/Out,12-01102872,18-Jun-12,21-Jun-12,7136 W FOSTER AVE ,Replaced Circuit Breaker,1127736.328,1934106.098,60656,41,16,10
Street Lights - All/Out,12-01102874,18-Jun-12,22-Jun-12,1700 W TOUHY AVE ,Service Street Light Controller,1163873.975,1947902.368,60626,49,24,1
Street Lights - All/Out,12-01102887,18-Jun-12,21-Jun-12,4400 N MCVICKER AVE ,Remade Com Ed Connection,1135224.988,1928624.723,60630,38,16,15
Street Lights - All/Out,12-01102888,18-Jun-12,22-Jun-12,5600 N LINCOLN AVE ,Service Street Light Controller,1157767.295,1937093.229,60659,40,20,2
Street Lights - All/Out,12-01102892,18-Jun-12,22-Jun-12,6300 S NARRAGANSETT AVE ,Grounded Circuit,1134830.546,1862059.111,60638,23,8,64
Street Lights - All/Out,12-01102924,18-Jun-12,25-Jun-12,4549 W WELLINGTON AVE ,Reset Breaker,1145421.862,1919554.645,60641,31,25,20
Street Lights - All/Out,12-01102927,18-Jun-12,22-Jun-12,5500 N SPAULDING AVE ,Service Street Light Controller,1153390.166,1936362.801,60625,40,17,13
Street Lights - All/Out,12-01102930,18-Jun-12,25-Jun-12,5000 W DRUMMOND PL ,Found Open in Temp - Repaired,1142604.171,1917163.881,60639,31,25,19
Street Lights - All/Out,12-01102932,18-Jun-12,22-Jun-12,30 W MARQUETTE RD ,Restrung Aerial,1177071.503,1860552.803,60621,20,7,69
Street Lights - All/Out,12-01102961,18-Jun-12,25-Jun-12,3100 N MONITOR AVE ,Reset Breaker,1136840.468,1920011.036,60634,30,25,19
Street Lights - All/Out,12-01102975,18-Jun-12,22-Jun-12,3800 W ADAMS ST ,Remade Splices,1151103.477,1898744.201,60624,28,11,26
Street Lights - All/Out,12-01102976,18-Jun-12,25-Jun-12,8400 S EXCHANGE AVE ,Found Open in Temp - Repaired,1197293.753,1849859.16,60617,10,4,46
Street Lights - All/Out,12-01102989,18-Jun-12,21-Jun-12,5300 W AGATITE AVE ,Grounded Circuit,1140216.907,1929076.38,60630,45,16,15
Street Lights - All/Out,12-01103004,18-Jun-12,25-Jun-12,2244 N AUSTIN AVE ,Found Open in Temp - Repaired,1136029.108,1914369.473,60639,37,25,19
Street Lights - All/Out,12-01103005,18-Jun-12,25-Jun-12,9600 S PARNELL AVE ,Found Low Voltage - Repaired,1174323.616,1841227.013,60628,21,22,73
Street Lights - All/Out,12-01103023,18-Jun-12,26-Jun-12,100 W 121ST ST ,Replaced Fixture,1177773.7,1824754.345,60628,9,5,53
Street Lights - All/Out,12-01103050,18-Jun-12,19-Jun-12,4100 S FAIRFIELD AVE ,Remade Splices,1158725.69,1876878.2,60632,12,9,58
Street Lights - All/Out,12-01103054,18-Jun-12,22-Jun-12,931 N DEWITT PL ,Found Open in Temp - Repaired,1178383.03,1906983.303,60611,42,18,8
Street Lights - All/Out,12-01103067,18-Jun-12,22-Jun-12,2700 W PETERSON AVE ,Restrung Aerial,1157248.834,1939755.035,60659,50,24,2
Street Lights - All/Out,12-01103104,18-Jun-12,21-Jun-12,3800 S MICHIGAN AVE ,Remade Splices,1177822.793,1879789.988,60653,3,2,35
Street Lights - All/Out,12-01103110,18-Jun-12,22-Jun-12,3000 W PALMER BLVD ,Remade Splices,1156007.836,1914617.75,60647,35,14,22
Street Lights - All/Out,12-01103114,18-Jun-12,25-Jun-12,1800 S LAFLIN ST ,Grounded Circuit,1166652.677,1891496.285,60608,25,12,31
Street Lights - All/Out,12-01103135,18-Jun-12,25-Jun-12,200 N ARTESIAN AVE ,Replaced Remote,1160042.74,1901195.852,60612,27,13,28
Street Lights - All/Out,12-01103138,18-Jun-12,27-Jun-12,4800 W HARRISON ST ,Grounded Circuit,1144484.468,1896911.536,60644,24,15,25
Street Lights - All/Out,12-01103164,18-Jun-12,22-Jun-12,7000 S ST LAWRENCE AVE ,Restrung Aerial,1181445.972,1858747.173,60637,6,3,69
Street Lights - All/Out,12-01103275,18-Jun-12,22-Jun-12,4500 S DREXEL BLVD ,Remade Splices,1182949.009,1875363.019,60653,4,2,39
Street Lights - All/Out,12-01103393,19-Jun-12,25-Jun-12,3043 N MENARD AVE ,Service Street Light Controller,1137183.231,1919643.494,60634,30,25,19
Street Lights - All/Out,12-01103423,19-Jun-12,25-Jun-12,4223 W GLADYS AVE ,Found Open in Temp - Repaired,1148292.971,1898019.85,60624,24,11,26
Street Lights - All/Out,12-01103520,19-Jun-12,21-Jun-12,4600 W FULLERTON AVE ,Grounded Circuit,1145217.2,1915560.121,60639,31,25,19
Street Lights - All/Out,12-01103626,19-Jun-12,21-Jun-12,4600 S PRINCETON AVE ,Found Open Cables - Repaired,1175057.181,1874490.28,60609,3,9,37
Street Lights - All/Out,12-01103956,19-Jun-12,26-Jun-12,1831 S CALIFORNIA AVE ,Restrung Aerial,1157978.822,1891057.97,60608,28,10,29
Street Lights - All/Out,12-01105365,19-Jun-12,20-Jun-12,3347 S HOYNE AVE ,Remade Splices,1162894.551,1882464.847,60608,11,9,59
Street Lights - All/Out,12-01105400,19-Jun-12,26-Jun-12,539 W 126TH PL ,Straighten & Secure Electrical Equipment,1174945.995,1821017.73,60628,9,5,53
Street Lights - All/Out,12-01105956,19-Jun-12,27-Jun-12,100 W 122ND ST ,Relamped,1177795.637,1824058.025,60628,9,5,53
Street Lights - All/Out,12-01106340,19-Jun-12,25-Jun-12,1900 S OAKLEY AVE ,Service Street Light Controller,1161337.758,1890690.968,60608,25,12,31
Street Lights - All/Out,12-01106880,19-Jun-12,22-Jun-12,9712 S MERRILL AVE ,Replaced Fuse,1192375.04,1840987.317,60617,7,4,51
Street Lights - All/Out,12-01107480,19-Jun-12,26-Jun-12,1800 W OGDEN AVE ,Remade Splices,1164455.614,1898381.197,60612,2,12,28
Street Lights - All/Out,12-01107844,19-Jun-12,27-Jun-12,2651 W WASHINGTON BLVD ,Found Open in Temp - Repaired,1158695.656,1900582.823,60612,2,13,27
Street Lights - All/Out,12-01108324,19-Jun-12,25-Jun-12,5718 N WAYNE AVE ,Found Open in Temp - Repaired,1166438.59,1938115.551,60660,48,20,77
Street Lights - All/Out,12-01109466,19-Jun-12,26-Jun-12,300 W 95TH ST ,Grounded Circuit,1175953.025,1841933.355,60628,21,6,49
Street Lights - All/Out,12-01110028,19-Jun-12,26-Jun-12,100 E 107TH ST ,Grounded Circuit,1178798.324,1834041.842,60628,9,5,49
Street Lights - All/Out,12-01110844,19-Jun-12,20-Jun-12,4000 W ROOSEVELT RD ,Grounded Circuit,1149902.672,1894409.914,60624,24,11,29
Street Lights - All/Out,12-01111104,19-Jun-12,29-Jun-12,11200 S COTTAGE GROVE AVE ,Replaced Fixture,1181738.571,1830806.44,60628,9,5,49
Street Lights - All/Out,12-01111149,19-Jun-12,22-Jun-12,4400 W 47TH ST ,Reset Breaker,1147817.87,1873104.404,60632,14,8,57
Street Lights - All/Out,12-01111150,19-Jun-12,26-Jun-12,8056 W ADDISON ST ,Replaced Circuit Breaker,1121649.45,1922946.767,60634,36,16,17
Street Lights - All/Out,12-01111166,19-Jun-12,22-Jun-12,1510 N MENARD AVE ,Replaced Circuit Breaker,1137402.095,1909452.929,60651,29,25,25
Street Lights - All/Out,12-01111192,19-Jun-12,28-Jun-12,726 W GARFIELD BLVD ,Remade Splices,1172393.05,1868401.044,60609,3,9,61
Street Lights - All/Out,12-01111212,19-Jun-12,27-Jun-12,2723 W 71ST ST ,Grounded Circuit,1159353.52,1857451.171,60629,18,8,66
Street Lights - All/Out,12-01111252,19-Jun-12,22-Jun-12,11500 S LONGWOOD DR ,Grounded Circuit,1164503.336,1828360.465,60643,19,22,75
Street Lights - All/Out,12-01111255,19-Jun-12,25-Jun-12,3634 E 117TH ST ,Replaced Starter,1202255.543,1827999.051,60617,10,4,55
Street Lights - All/Out,12-01111259,19-Jun-12,23-Jun-12,4816 S THROOP ST ,Restrung Aerial,1168473.031,1872834.025,60609,20,9,61
Street Lights - All/Out,12-01111274,19-Jun-12,25-Jun-12,5900 W PATTERSON AVE ,Found Open Cables - Repaired,1136383.687,1923667.007,60634,38,16,15
Street Lights - All/Out,12-01111278,19-Jun-12,26-Jun-12,5700 S COTTAGE GROVE AVE ,Restrung Aerial,1182551.921,1867388.129,60637,20,2,40
Street Lights - All/Out,12-01111330,19-Jun-12,27-Jun-12,10200 S AVENUE M  ,Replaced Fuse,1201493.869,1837933.977,60617,10,4,52
Street Lights - All/Out,12-01111374,19-Jun-12,26-Jun-12,2700 S ROCKWELL ST ,Replaced Starter,1159473.86,1885877.56,60608,12,10,30
Street Lights - All/Out,12-01111403,19-Jun-12,26-Jun-12,10700 S BUFFALO AVE ,Found Open in Temp - Repaired,1199863.985,1834606.748,60617,10,4,52
Street Lights - All/Out,12-01111410,19-Jun-12,29-Jun-12,3200 N OAK PARK AVE ,Found Open in Temp - Repaired,1130527.994,1920513.419,60634,36,16,17
Street Lights - All/Out,12-01111416,19-Jun-12,28-Jun-12,800 S OAKLEY BLVD ,Found Open in Temp - Repaired,1161178.908,1896384.978,60612,25,12,28
Street Lights - All/Out,12-01111619,20-Jun-12,23-Jun-12,4800 S STATE ST ,Restrung Aerial,1177082.614,1873206.11,60609,3,2,38
Street Lights - All/Out,12-01111803,20-Jun-12,25-Jun-12,3450 E 117TH ST ,Straighten & Secure Electrical Equipment,1201016.722,1827991.21,60617,10,4,55
Street Lights - All/Out,12-01111822,20-Jun-12,21-Jun-12,100 E 121ST PL ,Grounded Circuit,1179028.76,1824420.903,60628,9,5,53
Street Lights - All/Out,12-01111827,20-Jun-12,27-Jun-12,500 E 133RD ST ,Found Open Cables - Repaired,1182186.092,1817058.156,60827,9,5,54
Street Lights - All/Out,12-01111919,20-Jun-12,25-Jun-12,8700 S SOUTH CHICAGO AVE ,Reset Breaker,1193759.396,1847760.364,60617,7,4,48
Street Lights - All/Out,12-01112017,20-Jun-12,22-Jun-12,1122 W WRIGHTWOOD AVE ,Found Open in Temp - Repaired,1168373.157,1917428.16,60614,32,19,7
Street Lights - All/Out,12-01112327,20-Jun-12,21-Jun-12,6100 S CALIFORNIA AVE ,Replaced Fixture,1158756.358,1864077.649,60629,15,8,66
Street Lights - All/Out,12-01112729,20-Jun-12,21-Jun-12,2600 W 63RD ST ,Replaced Fixture,1160122.642,1862786.118,60629,15,8,66
Street Lights - All/Out,12-01114712,20-Jun-12,25-Jun-12,7400 S ROCKWELL ST ,Relamped,1160323.097,1855485.71,60629,18,8,66
Street Lights - All/Out,12-01115343,20-Jun-12,20-Jun-12,950 W 36TH ST ,Straighten & Secure Electrical Equipment,1170630.684,1880884.902,60609,11,9,60
Street Lights - All/Out,12-01115357,20-Jun-12,21-Jun-12,517 W 43RD ST ,Replaced Fixture,1173491.56,1876412.536,60609,11,9,61
Street Lights - All/Out,12-01116162,20-Jun-12,21-Jun-12,12200 S MICHIGAN AVE ,Replaced Fixture,1179039.949,1824088.034,60628,9,5,53
Street Lights - All/Out,12-01116477,20-Jun-12,21-Jun-12,1700 W LAKE ST ,Remade Splices,1165034.292,1901470.742,60612,27,13,28
Street Lights - All/Out,12-01116794,20-Jun-12,21-Jun-12,1400 W FARGO AVE ,Found Open in Temp - Repaired,1165750.621,1949552.448,60626,49,24,1
Street Lights - All/Out,12-01117492,20-Jun-12,23-Jun-12,2511 N LAWNDALE AVE ,Remade Splices,1151291.424,1916485.612,60647,35,25,22
Street Lights - All/Out,12-01117638,20-Jun-12,22-Jun-12,4901 S LARAMIE AVE ,Found Open in Temp - Repaired,1142520.66,1871645.466,60638,23,8,56
