Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Alley Light Out,12-01564777,5-Sep-12,16-Oct-12,1928 N SHEFFIELD AVE ,Relamped,1169325.405,1913038.101,60614,32,18,7
Alley Light Out,12-01567193,5-Sep-12,5-Oct-12,6900 N OLEANDER AVE ,Replaced Photo Cell,1125107.616,1945216.981,60631,41,16,9
Alley Light Out,12-01567373,5-Sep-12,28-Sep-12,6409 S FAIRFIELD AVE ,Relamped,1159146.827,1862010.638,60629,15,8,66
Alley Light Out,12-01567482,5-Sep-12,29-Oct-12,711 W 46TH PL ,Replaced Fixture,1172245.161,1874035.1,60609,11,9,61
Alley Light Out,12-01567748,5-Sep-12,10-Oct-12,12211 S GREEN ST ,Replaced Powerdoor,1172869.78,1823874.254,60643,34,5,53
Alley Light Out,12-01567810,5-Sep-12,11-Oct-12,8800 S CRANDON AVE ,Replaced Powerdoor,1193029.367,1847073.659,60617,8,4,48
Alley Light Out,12-01567907,5-Sep-12,17-Sep-12,4644 N KILBOURN AVE ,Replaced Fuseholder,1145242.871,1930485.877,60630,45,17,16
Alley Light Out,12-01568032,5-Sep-12,19-Sep-12,10561 S PERRY AVE ,Relamped,1177470.74,1834904.848,60628,34,5,49
Alley Light Out,12-01568542,5-Sep-12,16-Oct-12,8900 S LUELLA AVE ,Replaced Fixture,1192718.497,1846400.46,60617,7,4,48
Alley Light Out,12-01568878,5-Sep-12,27-Sep-12,4739 W MONTROSE AVE ,Replaced Fixture,1143831.656,1928827.852,60641,45,17,15
Alley Light Out,12-01569492,5-Sep-12,9-Nov-12,1435 W 105TH PL ,Relamped,1168540.651,1834798.68,60643,19,22,72
Alley Light Out,12-01569540,5-Sep-12,5-Sep-12,3250 S LEAVITT ST ,Relamped,1162136.448,1883368.414,60608,12,9,59
Alley Light Out,12-01569812,5-Sep-12,10-Oct-12,554 N LOCKWOOD AVE ,Remade Com Ed Connection,1140933.962,1903151.736,60644,37,15,25
Alley Light Out,12-01569962,5-Sep-12,19-Sep-12,11006 S EMERALD AVE ,Remade Com Ed Connection,1173273.772,1831874.159,60628,34,22,49
Alley Light Out,12-01570051,5-Sep-12,15-Oct-12,2149 W COULTER ST ,Relamped,1162421.029,1887902.543,60608,25,10,31
Alley Light Out,12-01570189,5-Sep-12,24-Oct-12,8200 S SAGINAW AVE ,Relamped,1195264.276,1851113.004,60617,7,4,46
Alley Light Out,12-01570220,5-Sep-12,6-Sep-12,10117 S SANGAMON ST ,Replaced Photo Cell,1171767.011,1837738.237,60643,34,22,73
Alley Light Out,12-01570231,5-Sep-12,11-Sep-12,10501 S LA SALLE ST ,Replaced Fixture,1177133.32,1835321.37,60628,34,5,49
Alley Light Out,12-01570540,5-Sep-12,18-Oct-12,649 E 75TH ST ,Replaced Powerdoor,1181946.671,1855429.15,60619,6,6,69
Alley Light Out,12-01570612,5-Sep-12,15-Oct-12,3145 W 38TH PL ,Replaced Fuse,1156031.368,1878914.07,60632,12,9,58
Alley Light Out,12-01570623,5-Sep-12,4-Oct-12,1719 N NORTH PARK AVE ,Replaced Photo Cell,1173851.026,1911809.51,60614,43,18,7
Alley Light Out,12-01570652,5-Sep-12,16-Oct-12,2209 N SEMINARY AVE ,Relamped,1168604.94,1914845.698,60614,32,18,7
Alley Light Out,12-01570653,5-Sep-12,23-Oct-12,8441 S MAY ST ,Replaced Photo Cell,1170125.325,1848822.455,60620,21,6,71
Alley Light Out,12-01570677,5-Sep-12,28-Sep-12,6816 W HIGGINS AVE ,Remade Com Ed Connection,1129907.89,1935432.334,60656,41,16,10
Alley Light Out,12-01570693,5-Sep-12,24-Sep-12,7958 S MORGAN ST ,Replaced Powerdoor,1171027.04,1852052.519,60620,17,6,71
Alley Light Out,12-01570970,5-Sep-12,19-Oct-12,9705 S PEORIA ST ,Replaced Fixture,1172026.095,1840400.815,60643,21,22,73
Alley Light Out,12-01570999,5-Sep-12,19-Sep-12,10814 S WALLACE ST ,Remade Com Ed Connection,1174226.846,1833171.298,60628,34,22,49
Alley Light Out,12-01571260,6-Sep-12,7-Sep-12,5450 S CORNELL AVE ,Relamped,1188181.743,1869374.946,60615,5,2,41
Alley Light Out,12-01571531,6-Sep-12,24-Oct-12,8220 S COLFAX AVE ,Remade Com Ed Connection,1194935.774,1850969.911,60617,7,4,46
Alley Light Out,12-01572796,6-Sep-12,27-Sep-12,5701 W BYRON ST ,Replaced Powerdoor,1137649.822,1925349.474,60634,38,16,15
Alley Light Out,12-01572805,6-Sep-12,12-Oct-12,5312 S CHRISTIANA AVE ,Replaced Powerdoor,1154946.506,1869200.175,60632,14,8,63
Alley Light Out,12-01573505,6-Sep-12,11-Sep-12,11045 S AVENUE E  ,Relamped,1203846.021,1832335.983,60617,10,4,52
Alley Light Out,12-01573759,6-Sep-12,19-Sep-12,5758 S MEADE AVE ,Relamped,1136701.334,1865742.659,60638,23,8,56
Alley Light Out,12-01573984,6-Sep-12,11-Sep-12,10611 S AVENUE H  ,Replaced Fuseholder,1202838.247,1835205.598,60617,10,4,52
Alley Light Out,12-01574061,6-Sep-12,15-Oct-12,4815 S ARCHER AVE ,Remade Com Ed Connection,1152150.112,1872481.747,60632,14,8,57
Alley Light Out,12-01574180,6-Sep-12,2-Oct-12,9346 S EMERALD AVE ,Remade Com Ed Connection,1172952.054,1842876.028,60620,21,22,73
Alley Light Out,12-01574227,6-Sep-12,8-Nov-12,2611 W HOMER ST ,Remade Com Ed Connection,1158650.896,1912858.73,60647,1,14,22
Alley Light Out,12-01576230,6-Sep-12,24-Sep-12,2332 N SPRINGFIELD AVE ,Replaced Fixture,1149994.468,1915219.919,60647,30,25,22
Alley Light Out,12-01577118,6-Sep-12,7-Sep-12,5834 S CALIFORNIA AVE ,Replaced Powerdoor,1158707.202,1865842.254,60629,16,8,63
Alley Light Out,12-01577431,6-Sep-12,1-Oct-12,12123 S JUSTINE ST ,Remade Com Ed Connection,1168192.845,1824328.428,60643,34,5,53
Alley Light Out,12-01577460,6-Sep-12,9-Oct-12,6708 S CHAPPEL AVE ,Replaced Photo Cell,1191032.19,1860897.99,60649,5,3,43
Alley Light Out,12-01577544,6-Sep-12,11-Oct-12,836 S LOOMIS ST ,Remade Com Ed Connection,1167179.825,1896292.453,60607,25,12,28
Alley Light Out,12-01577546,6-Sep-12,2-Oct-12,5538 W LELAND AVE ,Relamped,1138570.551,1930536.248,60630,45,16,15
Alley Light Out,12-01577567,6-Sep-12,24-Sep-12,3116 W 55TH ST ,Replaced Powerdoor,1156648.98,1867997.619,60632,14,9,63
Alley Light Out,12-01577712,6-Sep-12,15-Oct-12,2664 W 39TH PL ,Straighten & Secure Electrical Equipment,1159128.979,1878357.234,60632,12,9,58
Alley Light Out,12-01577715,6-Sep-12,11-Oct-12,1359 W TAYLOR ST ,Replaced Powerdoor,1167414.39,1895699.419,60607,2,12,28
Alley Light Out,12-01577757,6-Sep-12,11-Oct-12,10319 S EBERHART AVE ,Replaced Fuse,1181400.891,1836649.262,60628,9,5,49
Alley Light Out,12-01578525,7-Sep-12,11-Sep-12,12722 S ESCANABA AVE ,Relamped,1197406.604,1821198.414,60633,10,4,55
Alley Light Out,12-01578764,7-Sep-12,11-Oct-12,6616 S WOLCOTT AVE ,Replaced Photo Cell,1164824.293,1860795.925,60636,15,7,67
Alley Light Out,12-01579550,7-Sep-12,22-Oct-12,12342 S INDIANA AVE ,Relamped,1179851.277,1823166.414,60628,9,5,53
Alley Light Out,12-01579818,7-Sep-12,28-Sep-12,5719 W GROVER ST ,Replaced Fuseholder,1137244.238,1932239.685,60630,45,16,11
Alley Light Out,12-01580483,7-Sep-12,3-Oct-12,7021 S CARPENTER ST ,Replaced Fixture,1170526.551,1858259.126,60621,17,7,68
Alley Light Out,12-01580904,7-Sep-12,16-Oct-12,1050 W WEBSTER AVE ,Relamped,1168847.97,1914792.58,60614,32,18,7
Alley Light Out,12-01581755,7-Sep-12,27-Sep-12,3112 N NORDICA AVE ,Remade Com Ed Connection,1128664.648,1919956.556,60634,36,25,18
Alley Light Out,12-01582055,7-Sep-12,22-Oct-12,10423 S DR MARTIN LUTHER KING JR DR ,Remade Com Ed Connection,1180754.503,1835938.344,60628,9,5,49
Alley Light Out,12-01582223,7-Sep-12,10-Oct-12,5050 W MONROE ST ,Replaced Powerdoor,1143275.161,1899202.749,60644,28,15,25
Alley Light Out,12-01583146,7-Sep-12,2-Oct-12,6648 W 64TH ST ,Relamped,1133199.569,1861350.838,60638,23,8,64
Alley Light Out,12-01583374,7-Sep-12,10-Oct-12,1112 N KARLOV AVE ,Replaced Fuseholder,1148847.908,1907104.274,60651,37,11,23
Alley Light Out,12-01583420,7-Sep-12,11-Sep-12,10540 S AVENUE F  ,Relamped,1203493.365,1835680.236,60617,10,4,52
Alley Light Out,12-01583512,7-Sep-12,24-Sep-12,2099 W 82ND ST ,Remade Com Ed Connection,1163810.561,1850268.97,60620,18,6,71
Alley Light Out,12-01583697,7-Sep-12,25-Oct-12,1000 W MONTANA ST ,Relamped,1169211.886,1916481.962,60614,43,19,7
Alley Light Out,12-01583726,7-Sep-12,2-Oct-12,2712 N MILDRED AVE ,Replaced Fuseholder,1169813.953,1918214.758,60614,43,19,7
Alley Light Out,12-01583764,7-Sep-12,7-Sep-12,5223 W POLK ST ,Replaced Powerdoor,1141652.58,1895804.39,60644,29,15,25
