Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Street Light - 1/Out,12-01587393,10-Sep-12,31-Oct-12,5604 W HURON ST ,Replaced Fuse,1138860.019,1904083.116,60644,29,15,25
Street Light - 1/Out,12-01587440,10-Sep-12,28-Sep-12,2022 W GREENLEAF AVE ,Relamped,1161499.955,1946938.055,60645,49,24,1
Street Light - 1/Out,12-01587442,10-Sep-12,14-Sep-12,5133 N DAMEN AVE ,Relamped,1162073.379,1934211.11,60625,47,20,4
Street Light - 1/Out,12-01587447,10-Sep-12,5-Oct-12,400 S CLARK ST ,Restrung Aerial,1175589.475,1898509.713,60605,2,1,32
Street Light - 1/Out,12-01587449,10-Sep-12,6-Nov-12,44 E BALBO AVE ,Service Street Light Controller,1176841.235,1897148.29,60605,2,1,32
Street Light - 1/Out,12-01587551,10-Sep-12,9-Oct-12,639 E 75TH ST ,Replaced Fixture,1181897.571,1855427.65,60619,6,6,69
Street Light - 1/Out,12-01587998,10-Sep-12,19-Sep-12,3810 S LOWE AVE ,Relamped,1172591.556,1879638.352,60609,11,9,60
Street Light - 1/Out,12-01588367,10-Sep-12,15-Oct-12,2219 W 118TH ST ,Relamped,1163605.194,1826411.199,60643,19,22,75
Street Light - 1/Out,12-01590823,10-Sep-12,11-Sep-12,3900 S LOOMIS ST ,Replaced Fixture,1167629.733,1878883.412,60609,11,9,61
Street Light - 1/Out,12-01590960,10-Sep-12,1-Oct-12,12931 S SAGINAW AVE ,Relamped,1196095.306,1819814.906,60633,10,4,55
Street Light - 1/Out,12-01590990,10-Sep-12,11-Sep-12,2812 S HILLOCK AVE ,Found Open in Temp - Repaired,1167761.586,1886326.95,60608,11,9,60
Street Light - 1/Out,12-01591097,10-Sep-12,11-Sep-12,4419 W BYRON ST ,Replaced Powerdoor,1145950.44,1925552.463,60641,38,17,16
Street Light - 1/Out,12-01591253,10-Sep-12,18-Sep-12,2000 N HALSTED ST ,Straighten & Secure Electrical Equipment,1170632.765,1913518.72,60614,43,18,7
Street Light - 1/Out,12-01593087,10-Sep-12,12-Sep-12,5787 N FOREST GLEN AVE ,Remade Splices,1143502.196,1938002.769,60646,39,17,12
Street Light - 1/Out,12-01593518,10-Sep-12,19-Sep-12,4701 W DEMING PL ,Replaced Powerdoor,1144620.218,1916631.578,60639,31,25,19
Street Light - 1/Out,12-01593614,10-Sep-12,11-Sep-12,11751 S WALLACE ST ,Replaced Fixture,1174421.36,1826892.17,60628,34,5,53
Street Light - 1/Out,12-01593635,10-Sep-12,12-Sep-12,4700 N CENTRAL AVE ,Replaced Fixture,1138154.802,1930693.8,60630,45,16,15
Street Light - 1/Out,12-01593838,10-Sep-12,20-Sep-12,4553 S STATE ST ,Replaced Fixture,1177035.468,1874871.2,60609,3,2,38
Street Light - 1/Out,12-01593903,10-Sep-12,20-Sep-12,6730 S KOLMAR AVE ,Replaced Powerdoor,1147207.97,1859453.793,60629,13,8,65
Street Light - 1/Out,12-01594074,10-Sep-12,26-Sep-12,6932 S PRINCETON AVE ,Replaced Fixture,1175487.1,1858888.75,60621,6,7,69
Street Light - 1/Out,12-01594137,10-Sep-12,10-Oct-12,9400 S PRAIRIE AVE ,Relamped,1179575.819,1842703.372,60619,6,6,49
Street Light - 1/Out,12-01594381,11-Sep-12,13-Sep-12,5510 N SHERIDAN RD ,Replaced Refractor,1168641.443,1936821.79,60640,48,20,77
Street Light - 1/Out,12-01594388,11-Sep-12,9-Oct-12,7648 S COLES AVE ,Relamped,1196426.902,1855022.822,60649,7,4,43
Street Light - 1/Out,12-01594396,11-Sep-12,17-Oct-12,7733 S CREGIER AVE ,Relamped,1189545.265,1854056.146,60649,8,4,43
Street Light - 1/Out,12-01594429,11-Sep-12,21-Sep-12,7549 S HOYNE AVE ,Remade Splices,1163626.69,1854532.106,60620,18,6,71
Street Light - 1/Out,12-01594581,11-Sep-12,20-Sep-12,1601 W DEVON AVE ,Relamped,1164385.877,1942585.497,60660,40,24,77
Street Light - 1/Out,12-01594884,11-Sep-12,21-Sep-12,5117 S ELLIS AVE ,Relamped,1183825.08,1871313.374,60615,4,2,41
Street Light - 1/Out,12-01594897,11-Sep-12,17-Oct-12,7735 S CONSTANCE AVE ,Relamped,1189878.611,1854051.11,60649,8,4,43
Street Light - 1/Out,12-01594901,11-Sep-12,25-Sep-12,6850 S CRANDON AVE ,Replaced Fixture,1192494.158,1860321.247,60649,5,3,43
Street Light - 1/Out,12-01594986,11-Sep-12,19-Oct-12,2042 W 75TH PL ,Remade Splices,1163972.73,1854653.85,60620,18,6,71
Street Light - 1/Out,12-01595468,11-Sep-12,10-Oct-12,500 E 105TH ST ,Relamped,1181436.253,1835446.178,60628,9,5,49
Street Light - 1/Out,12-01595765,11-Sep-12,13-Sep-12,11356 S WASHTENAW AVE ,Relamped,1160413.489,1829213.899,60655,19,22,75
Street Light - 1/Out,12-01596705,11-Sep-12,24-Sep-12,2316 S HALSTED ST ,Remade Splices,1171393.846,1888781.288,60608,25,12,31
Street Light - 1/Out,12-01597149,11-Sep-12,17-Oct-12,8156 S MUSKEGON AVE ,Relamped,1196582.222,1851436.177,60617,7,4,46
Street Light - 1/Out,12-01597460,11-Sep-12,31-Oct-12,5730 W SUPERIOR ST ,Relamped,1138012.596,1904422.75,60644,29,15,25
Street Light - 1/Out,12-01597706,11-Sep-12,20-Sep-12,6656 S KARLOV AVE ,Relamped,1150184.247,1860141.537,60629,13,8,65
Street Light - 1/Out,12-01597779,11-Sep-12,19-Sep-12,5630 S KOSTNER AVE ,Replaced Refractor,1147991.177,1866911.094,60629,13,8,62
Street Light - 1/Out,12-01599567,11-Sep-12,13-Sep-12,5359 N DAMEN AVE ,Service Street Light Controller,1162029.282,1935668.168,60625,40,20,4
Street Light - 1/Out,12-01600529,11-Sep-12,19-Sep-12,6010 S MULLIGAN AVE ,Replaced Powerdoor,1135097.81,1864006.785,60638,23,8,64
Street Light - 1/Out,12-01600538,11-Sep-12,12-Sep-12,1318 W HOOD AVE ,Found Open Cables - Repaired,1166388.91,1940967.65,60660,48,24,77
Street Light - 1/Out,12-01600651,11-Sep-12,11-Sep-12,10749 S PERRY AVE ,Relamped,1177505.688,1833680.052,60628,34,5,49
Street Light - 1/Out,12-01600683,11-Sep-12,11-Sep-12,9 W 110TH PL ,Replaced Fuse,1178162.03,1831700.22,60628,34,5,49
Street Light - 1/Out,12-01600717,11-Sep-12,21-Sep-12,1100 W CORNELIA AVE ,Replaced Fixture,1168325.656,1923402.439,60657,44,19,6
Street Light - 1/Out,12-01600734,11-Sep-12,4-Oct-12,4545 S HARDING AVE ,Relamped,1150782.96,1874211.385,60632,14,8,57
Street Light - 1/Out,12-01600856,11-Sep-12,14-Sep-12,4125 S ROCKWELL ST ,Relamped,1159717.84,1877118.82,60632,12,9,58
Street Light - 1/Out,12-01600948,11-Sep-12,17-Sep-12,4000 W MADISON ST ,Replaced Fixture,1149728.99,1899712.713,60624,28,11,26
Street Light - 1/Out,12-01601007,12-Sep-12,26-Sep-12,7505 N FRANCISCO AVE ,Found Open Cables - Repaired,1155814.37,1949638.539,60645,50,24,2
Street Light - 1/Out,12-01601119,12-Sep-12,20-Sep-12,3568 W 63RD PL ,Remade Splices,1153729.435,1862270.8,60629,15,8,66
Street Light - 1/Out,12-01601191,12-Sep-12,4-Oct-12,9800 S COMMERCIAL AVE ,Replaced Starter,1197836.121,1840549.793,60617,10,4,51
Street Light - 1/Out,12-01601195,12-Sep-12,13-Sep-12,1405 E 76TH ST ,Remade Splices,1186912.96,1854881.77,60619,5,4,43
Street Light - 1/Out,12-01601202,12-Sep-12,19-Sep-12,600 W 119TH ST ,Found Open Cables - Repaired,1174449.06,1825975.224,60628,34,5,53
Street Light - 1/Out,12-01601405,12-Sep-12,13-Sep-12,7200 S YATES BLVD ,Relamped,1193456.332,1857683.47,60649,7,3,43
Street Light - 1/Out,12-01601439,12-Sep-12,27-Sep-12,7414 N CAMPBELL AVE ,Relamped,1158374.772,1949168.957,60645,50,24,2
Street Light - 1/Out,12-01601565,12-Sep-12,13-Sep-12,7733 W BIRCHWOOD AVE ,Found Open Cables - Repaired,1123734.785,1949146.82,60631,41,16,9
Street Light - 1/Out,12-01601567,12-Sep-12,20-Sep-12,3954 N OLCOTT AVE ,Replaced Fixture,1125400.366,1925390.303,60634,36,16,17
Street Light - 1/Out,12-01601582,12-Sep-12,19-Nov-12,821 N KILBOURN AVE ,Replaced Fixture,1146216.421,1905183.48,60651,37,11,23
Street Light - 1/Out,12-01601583,12-Sep-12,18-Sep-12,3832 N KEYSTONE AVE ,Replaced Pole Wire,1148610.95,1925168.394,60641,38,17,16
Street Light - 1/Out,12-01601585,12-Sep-12,18-Sep-12,3400 N KEELER AVE ,Relamped,1147812.558,1922272.733,60641,30,17,16
Street Light - 1/Out,12-01601586,12-Sep-12,18-Sep-12,4212 W MELROSE ST ,Replaced Powerdoor,1147753.956,1921275.357,60641,30,17,16
Street Light - 1/Out,12-01601588,12-Sep-12,21-Nov-12,1351 N KEDZIE AVE ,Replaced Powerdoor,1154778.114,1908889.06,60651,26,14,24
Street Light - 1/Out,12-01601595,12-Sep-12,18-Sep-12,2415 W ALBION AVE ,Replaced Powerdoor,1158958.805,1943740.27,60645,50,24,2
Street Light - 1/Out,12-01601600,12-Sep-12,11-Oct-12,364 W DICKENS AVE ,Relamped,1173407.1,1914259.628,60614,43,18,7
Street Light - 1/Out,12-01602449,12-Sep-12,21-Sep-12,3026 S CALIFORNIA BLVD ,Wire Cut - Repaired,1158408.111,1884498.85,60608,12,10,30
Street Light - 1/Out,12-01602484,12-Sep-12,21-Sep-12,4844 N NEWCASTLE AVE ,Relamped,1129914.677,1931844.482,60656,41,16,10
Street Light - 1/Out,12-01602537,12-Sep-12,21-Sep-12,4841 N NEWCASTLE AVE ,Replaced Fixture,1129914.577,1931826.882,60656,41,16,10
Street Light - 1/Out,12-01603965,12-Sep-12,21-Nov-12,10043 S AVENUE N  ,Replaced Fuse,1201157.97,1839019.478,60617,10,4,52
Street Light - 1/Out,12-01604552,12-Sep-12,12-Sep-12,600 W DICKENS AVE ,Replaced Fixture,1171928.293,1914218.629,60614,43,18,7
Street Light - 1/Out,12-01604577,12-Sep-12,2-Oct-12,2039 W GRANVILLE AVE ,Relamped,1161449.929,1941163.73,60659,40,24,2
Street Light - 1/Out,12-01606034,12-Sep-12,2-Oct-12,2789 N HAMPDEN CT ,Found Open in Temp - Repaired,1172255.61,1918796.856,60614,43,19,7
Street Light - 1/Out,12-01606370,12-Sep-12,13-Sep-12,5867 N HARLEM AVE ,Found Open Cables - Repaired,1127370.264,1938570.749,60631,41,16,10
Street Light - 1/Out,12-01606533,12-Sep-12,31-Oct-12,5426 W MONROE ST ,Replaced Photo Cell,1140321.625,1899132.103,60644,29,15,25
Street Light - 1/Out,12-01607159,12-Sep-12,24-Sep-12,7230 S UNION AVE ,Replaced Refractor,1172999.75,1856942.461,60621,17,7,68
Street Light - 1/Out,12-01607193,12-Sep-12,20-Sep-12,3159 W HURON ST ,Relamped,1155114.526,1904490.792,60612,27,13,23
Street Light - 1/Out,12-01607229,12-Sep-12,27-Sep-12,7318 S HONORE ST ,Replaced Fuse,1165286.127,1856151.981,60636,17,7,67
Street Light - 1/Out,12-01607333,12-Sep-12,17-Sep-12,2800 W ARGYLE ST ,Remade Splices,1156797.389,1933089.845,60625,40,20,4
Street Light - 1/Out,12-01607366,12-Sep-12,28-Sep-12,100 E 69TH ST ,Replaced Fixture,1178354.236,1859296.029,60637,20,3,69
Street Light - 1/Out,12-01607405,12-Sep-12,13-Sep-12,2932 N LECLAIRE AVE ,Relamped,1141863.891,1919144.327,60641,31,25,19
Street Light - 1/Out,12-01607420,12-Sep-12,13-Sep-12,4711 W WASHINGTON BLVD ,Replaced Fixture,1144966.804,1900085.939,60644,28,11,25
Street Light - 1/Out,12-01607521,12-Sep-12,26-Sep-12,2121 W 100TH ST ,Replaced Powerdoor,1163896.3,1838307.708,60643,19,22,72
Street Light - 1/Out,12-01607554,12-Sep-12,26-Sep-12,5365 S SHIELDS AVE ,Replaced Fixture,1174865.444,1869357.265,60609,3,9,37
Street Light - 1/Out,12-01607709,13-Sep-12,9-Oct-12,6035 W SUNNYSIDE AVE ,Replaced Fixture,1135190.71,1929277.996,60630,38,16,15
Street Light - 1/Out,12-01607974,13-Sep-12,17-Oct-12,2843 W LOGAN BLVD ,Replaced Fixture,1156870.157,1917156.893,60647,35,14,22
Street Light - 1/Out,12-01608026,13-Sep-12,24-Sep-12,758 W 71ST ST ,Replaced Starter,1172396.61,1857789.288,60621,6,7,68
Street Light - 1/Out,12-01608050,13-Sep-12,25-Oct-12,1437 W 79TH ST ,Straighten & Secure Electrical Equipment,1167967.77,1852357.216,60620,21,6,71
Street Light - 1/Out,12-01608224,13-Sep-12,19-Oct-12,7745 S ABERDEEN ST ,Grounded Circuit,1170325.913,1853448.202,60620,17,6,71
Street Light - 1/Out,12-01608229,13-Sep-12,24-Sep-12,7415 S ABERDEEN ST ,Replaced Socket,1170268.308,1855583.168,60621,17,7,68
Street Light - 1/Out,12-01608232,13-Sep-12,26-Nov-12,6700 S RACINE AVE ,Replaced Fixture,1169474.209,1860360.069,60636,17,7,67
Street Light - 1/Out,12-01608234,13-Sep-12,28-Sep-12,7618 S HERMITAGE AVE ,Relamped,1166003.161,1854176.364,60620,17,6,71
Street Light - 1/Out,12-01608253,13-Sep-12,26-Sep-12,2515 S WASHTENAW AVE ,Replaced Fixture,1158766.183,1887148.453,60608,12,10,30
Street Light - 1/Out,12-01608601,13-Sep-12,20-Sep-12,5900 N ORIOLE AVE ,Replaced Powerdoor,1124675.001,1938270.87,60631,41,16,10
Street Light - 1/Out,12-01608895,13-Sep-12,20-Sep-12,3400 N CENTRAL AVE ,Replaced Fixture,1138427.185,1922047.355,60634,38,16,15
Street Light - 1/Out,12-01608965,13-Sep-12,19-Sep-12,6637 W 64TH PL ,Relamped,1133285.545,1861021.305,60638,23,8,64
Street Light - 1/Out,12-01608989,13-Sep-12,19-Sep-12,6040 S OAK PARK AVE ,Replaced Powerdoor,1132117.47,1863722.15,60638,23,8,64
Street Light - 1/Out,12-01609105,13-Sep-12,23-Sep-12,100 W 112TH PL ,Replaced Fixture,1177514.005,1830361.382,60628,34,5,49
Street Light - 1/Out,12-01609995,13-Sep-12,27-Sep-12,8400 S KILBOURN AVE ,Replaced Socket,1147885.42,1848480.551,60652,18,8,70
Street Light - 1/Out,12-01610021,13-Sep-12,19-Sep-12,6236 S MASSASOIT AVE ,Relamped,1139145.31,1862624.373,60638,13,8,64
Street Light - 1/Out,12-01610028,13-Sep-12,3-Oct-12,7943 S DORCHESTER AVE ,Relamped,1186920.69,1852600.988,60619,8,4,45
Street Light - 1/Out,12-01610030,13-Sep-12,19-Sep-12,5725 W 63RD PL ,Relamped,1139333.484,1861903.38,60638,13,8,64
Street Light - 1/Out,12-01610039,13-Sep-12,21-Sep-12,5620 W HIGGINS AVE ,Replaced Starter,1137926.788,1932348.81,60630,45,16,11
Street Light - 1/Out,12-01610277,13-Sep-12,27-Sep-12,3148 W 80TH ST ,Relamped,1156689.846,1851393.14,60652,18,8,70
Street Light - 1/Out,12-01611693,13-Sep-12,21-Sep-12,4941 S WASHINGTON PARK CT ,Straighten & Secure Electrical Equipment,1180086.52,1872354.486,60615,4,2,38
Street Light - 1/Out,12-01612248,13-Sep-12,20-Sep-12,8000 W MEMORY LN ,Replaced Fixture,1122005.46,1933347.08,60656,41,16,10
Street Light - 1/Out,12-01613355,13-Sep-12,16-Oct-12,3207 N ELSTON AVE ,Relamped,1156963.54,1921193.163,60618,33,17,21
Street Light - 1/Out,12-01613374,13-Sep-12,20-Sep-12,321 S SANGAMON ST ,Straighten & Secure Electrical Equipment,1170144.714,1898733.856,60607,2,12,28
Street Light - 1/Out,12-01613426,13-Sep-12,10-Oct-12,6401 S ST LAWRENCE AVE ,Replaced Fixture,1181334.918,1862700.359,60637,20,3,42
Street Light - 1/Out,12-01613461,13-Sep-12,2-Oct-12,9513 S RACINE AVE ,Remade Splices,1169997.071,1841633.512,60643,21,22,73
Street Light - 1/Out,12-01613910,13-Sep-12,26-Sep-12,5749 S KENWOOD AVE ,Relamped,1186088.15,1867146.225,60637,5,2,41
Street Light - 1/Out,12-01613949,13-Sep-12,26-Sep-12,1210 E 81ST ST ,Remade Splices,1185726.913,1851531.759,60619,8,4,45
Street Light - 1/Out,12-01614098,13-Sep-12,11-Oct-12,3900 N CALIFORNIA AVE ,Found Open Cables - Repaired,1157020.092,1925794.62,60618,33,17,16
Street Light - 1/Out,12-01614107,13-Sep-12,21-Sep-12,2753 W ESTES AVE ,Found Open in Temp - Repaired,1156741.115,1946979.016,60645,50,24,2
Street Light - 1/Out,12-01615291,14-Sep-12,5-Oct-12,2136 W 108TH PL ,Replaced Fixture,1164053.49,1832765.65,60643,19,22,75
Street Light - 1/Out,12-01615648,14-Sep-12,1-Oct-12,11658 S THROOP ST ,Remade Splices,1169758.404,1827456.74,60643,34,5,53
Street Light - 1/Out,12-01615743,14-Sep-12,2-Oct-12,1435 W 105TH PL ,Relamped,1168540.651,1834798.68,60643,19,22,72
Street Light - 1/Out,12-01616235,14-Sep-12,27-Sep-12,6972 N OAKLEY AVE ,Replaced Fixture,1159617.637,1946199.618,60645,50,24,2
Street Light - 1/Out,12-01616246,14-Sep-12,1-Nov-12,714 W 54TH PL ,Replaced Fixture,1172465.93,1868735.234,60609,3,9,61
Street Light - 1/Out,12-01616691,14-Sep-12,17-Sep-12,11458 S DRAKE AVE ,Found Open Cables - Repaired,1154748.27,1828596.5,60655,19,22,74
Street Light - 1/Out,12-01617301,14-Sep-12,4-Oct-12,4858 S LAVERGNE AVE ,Replaced Pole Wire,1143845.92,1871953.749,60638,23,8,56
Street Light - 1/Out,12-01618070,14-Sep-12,10-Oct-12,10200 S YATES AVE ,Found Open in Temp - Repaired,1194165.914,1837814.788,60617,10,4,51
Street Light - 1/Out,12-01618108,14-Sep-12,22-Sep-12,5425 S ALBANY AVE ,Wire Cut - Repaired,1156637.397,1868394.02,60632,14,9,63
Street Light - 1/Out,12-01618213,14-Sep-12,17-Sep-12,8541 S WOODLAWN AVE ,Replaced Fuse,1185920.56,1848482.388,60619,8,4,45
Street Light - 1/Out,12-01618821,14-Sep-12,19-Sep-12,502 W WINNECONNA PKWY ,Restrung Aerial,1174316.182,1852794.788,60620,17,6,69
Street Light - 1/Out,12-01619502,14-Sep-12,27-Sep-12,8000 S MAPLEWOOD AVE ,Relamped,1160768.291,1851508.61,60652,18,8,70
Street Light - 1/Out,12-01619610,14-Sep-12,2-Oct-12,4859 W SHAKESPEARE AVE ,Remade Splices,1143645.536,1913855.3,60639,31,25,19
Street Light - 1/Out,12-01619937,14-Sep-12,24-Sep-12,6210 S KOLIN AVE ,Relamped,1148438.366,1863068.439,60629,13,8,65
Street Light - 1/Out,12-01619972,14-Sep-12,24-Sep-12,3200 W 57TH ST ,Found Open Cables - Repaired,1156021.637,1866653.424,60629,14,8,63
Street Light - 1/Out,12-01620157,14-Sep-12,19-Sep-12,12419 S PRINCETON AVE ,Replaced Fuse,1176531.607,1822578.61,60628,34,5,53
Street Light - 1/Out,12-01620167,14-Sep-12,19-Sep-12,11559 S ASHLAND AVE ,Relamped,1167750.129,1828061.28,60643,34,5,53
Street Light - 1/Out,12-01620254,14-Sep-12,12-Oct-12,437 W BELMONT AVE ,Replaced Fixture,1172584.45,1921520.601,60657,44,19,6
Street Light - 1/Out,12-01620275,14-Sep-12,15-Oct-12,8229 S PERRY AVE ,Relamped,1177040.23,1850424.697,60620,21,6,44
Street Light - 1/Out,12-01620309,14-Sep-12,19-Sep-12,6713 W 59TH ST ,Relamped,1132602.732,1864671.754,60638,23,8,64
Street Light - 1/Out,12-01620373,14-Sep-12,2-Oct-12,9956 S WINSTON AVE ,Relamped,1168916.6,1838561.085,60643,21,22,73
Street Light - 1/Out,12-01620430,15-Sep-12,17-Sep-12,3605 N ELSTON AVE ,Found Open Cables - Repaired,1154096,1923794.785,60618,33,17,16
Street Light - 1/Out,12-01620431,15-Sep-12,17-Sep-12,3841 N ELSTON AVE ,Replaced Starter,1152345.42,1925380.484,60618,35,17,16
Street Light - 1/Out,12-01620564,15-Sep-12,27-Sep-12,6401 S ST LAWRENCE AVE ,Replaced Powerdoor,1181334.918,1862700.359,60637,20,3,42
Street Light - 1/Out,12-01620622,15-Sep-12,10-Oct-12,10744 S SPRINGFIELD AVE ,Relamped,1152168.45,1832958.752,60655,19,22,74
Street Light - 1/Out,12-01620627,15-Sep-12,24-Sep-12,7200 S SPAULDING AVE ,Replaced Fuse,1155616.238,1856679.787,60629,18,8,66
Street Light - 1/Out,12-01620630,15-Sep-12,26-Oct-12,5647 S MARYLAND AVE ,Relamped,1182873.73,1867748.48,60637,5,2,41
Street Light - 1/Out,12-01620639,15-Sep-12,10-Oct-12,8759 S KIMBARK AVE ,Relamped,1186321.982,1847088.3,60619,8,4,48
Street Light - 1/Out,12-01620704,15-Sep-12,18-Sep-12,3900 N LAWNDALE AVE ,Replaced Powerdoor,1151030.803,1925671.577,60618,39,17,16
Street Light - 1/Out,12-01620717,15-Sep-12,21-Sep-12,2505 N LOWELL AVE ,Replaced Powerdoor,1146963.429,1916300.037,60639,31,25,20
Street Light - 1/Out,12-01621047,15-Sep-12,27-Sep-12,4700 S SB OUTER LAKE SHORE DR ,Replaced Fixture,1187083.326,1874503.797,60615,4,2,39
Street Light - 1/Out,12-01621808,15-Sep-12,24-Sep-12,4148 W 24TH PL ,Found Open in Temp - Repaired,1149184.595,1887399.148,60623,22,10,30
Street Light - 1/Out,12-01621916,15-Sep-12,1-Oct-12,1900 S STATE ST ,Relamped,1176624.916,1891108.25,60616,3,1,33
Street Light - 1/Out,12-01622044,15-Sep-12,17-Sep-12,6101 N SHERIDAN RD ,Found Open in Temp - Repaired,1168527.722,1940543.178,60660,48,24,77
Street Light - 1/Out,12-01622247,16-Sep-12,21-Sep-12,1334 E 54TH ST ,Replaced Starter,1185780.45,1869823.02,60615,4,2,41
Street Light - 1/Out,12-01622275,16-Sep-12,12-Oct-12,850 W ROSCOE ST ,Relamped,1170323.12,1922785.948,60657,44,19,6
Street Light - 1/Out,12-01623118,16-Sep-12,1-Oct-12,8051 S WOOD ST ,Replaced Fixture,1165748.596,1851294.29,60620,21,6,71
Street Light - 1/Out,12-01623340,16-Sep-12,20-Sep-12,2848 N SAYRE AVE ,Replaced Powerdoor,1129094.725,1918246.417,60634,36,25,18
Street Light - 1/Out,12-01623361,16-Sep-12,25-Sep-12,4808 S EVANS AVE ,Relamped,1182067.517,1873296.743,60615,4,2,38
Street Light - 1/Out,12-01623423,16-Sep-12,5-Oct-12,8000 S SAGINAW AVE ,Relamped,1195234.701,1852436.967,60617,7,4,46
Street Light - 1/Out,12-01623429,16-Sep-12,2-Oct-12,4436 S TROY ST ,Wire Cut - Repaired,1156109.265,1875054.399,60632,14,9,58
Street Light - 1/Out,12-01623695,17-Sep-12,24-Sep-12,2234 S RIDGEWAY AVE ,Remade Splices,1151725.243,1888773.219,60623,22,10,30
Street Light - 1/Out,12-01623699,17-Sep-12,7-Nov-12,5000 S JUSTINE ST ,Replaced Powerdoor,1166850.13,1871571.392,60609,16,9,61
Street Light - 1/Out,12-01623701,17-Sep-12,18-Sep-12,4843 S LOOMIS BLVD ,Replaced Fixture,1167815.29,1872636.677,60609,20,9,61
Street Light - 1/Out,12-01623704,17-Sep-12,26-Oct-12,1400 W 85TH ST ,Found Open Cables - Repaired,1168479.522,1848388.876,60620,21,6,71
Street Light - 1/Out,12-01623708,17-Sep-12,24-Sep-12,5300 S ALBANY AVE ,Wire Cut - Repaired,1156610.554,1869326.982,60632,14,9,63
Street Light - 1/Out,12-01623798,17-Sep-12,21-Sep-12,3448 N KILBOURN AVE ,Restrung Aerial,1145769.592,1922548.57,60641,30,17,16
Street Light - 1/Out,12-01623800,17-Sep-12,21-Sep-12,3131 N KOLMAR AVE ,Replaced Powerdoor,1145503.053,1920425.336,60641,31,25,20
Street Light - 1/Out,12-01623805,17-Sep-12,1-Oct-12,4000 N KEYSTONE AVE ,Replaced Fixture,1148577.654,1926273.392,60641,39,17,16
Street Light - 1/Out,12-01623814,17-Sep-12,16-Oct-12,4028 N DRAKE AVE ,Replaced Powerdoor,1152005.219,1926547.293,60618,33,17,16
Street Light - 1/Out,12-01623827,17-Sep-12,23-Nov-12,1800 W ROOSEVELT RD ,Replaced Socket,1164560.597,1894755.624,60608,2,12,28
Street Light - 1/Out,12-01623868,17-Sep-12,27-Sep-12,7098 S SOUTH CHICAGO AVE ,Replaced Fixture,1182776.355,1858121.095,60637,6,3,69
Street Light - 1/Out,12-01623966,17-Sep-12,3-Oct-12,1501 E HYDE PARK BLVD ,Found Open in Temp - Repaired,1187162.14,1871483.824,60615,4,2,41
Street Light - 1/Out,12-01624049,17-Sep-12,19-Sep-12,745 W 110TH ST ,Relamped,1173208.272,1831912.959,60628,34,22,49
Street Light - 1/Out,12-01624056,17-Sep-12,11-Dec-12,11559 S WENTWORTH AVE ,Replaced Socket,1177008.581,1828290.34,60628,34,5,53
Street Light - 1/Out,12-01624064,17-Sep-12,3-Oct-12,13434 S AVENUE L  ,Replaced Powerdoor,1202089.058,1816501.609,60633,10,4,55
Street Light - 1/Out,12-01624211,17-Sep-12,25-Sep-12,6757 W DIVERSEY AVE ,Restrung Aerial,1130809.969,1917867.588,60707,36,25,18
Street Light - 1/Out,12-01624278,17-Sep-12,18-Sep-12,612 N LOTUS AVE ,Found Low Voltage - Repaired,1139812.52,1903514.064,60644,37,15,25
Street Light - 1/Out,12-01624323,17-Sep-12,20-Sep-12,6409 N CLARK ST ,Relamped,1164374.577,1942666.897,60626,40,24,1
Street Light - 1/Out,12-01624503,17-Sep-12,18-Sep-12,4714 N ARTESIAN AVE ,Replaced Fixture,1159185.2,1931233.051,60625,47,19,4
Street Light - 1/Out,12-01624508,17-Sep-12,25-Sep-12,431 N LECLAIRE AVE ,Replaced Fixture,1142291.86,1902424.175,60644,28,15,25
Street Light - 1/Out,12-01624512,17-Sep-12,21-Sep-12,5526 N MARMORA AVE ,Relamped,1135883.055,1936482.69,60630,45,16,11
Street Light - 1/Out,12-01624519,17-Sep-12,26-Sep-12,4836 N NORDICA AVE ,Relamped,1128602.17,1931777.67,60656,41,16,10
Street Light - 1/Out,12-01624526,17-Sep-12,20-Sep-12,1215 W ROSEMONT AVE ,Remade Splices,1166975.776,1941984.152,60660,48,24,77
Street Light - 1/Out,12-01625815,17-Sep-12,17-Sep-12,2859 W BERWYN AVE ,Relamped,1156340.949,1935075.645,60625,40,20,4
Street Light - 1/Out,12-01625841,17-Sep-12,26-Sep-12,3751 W 80TH ST ,Replaced Fixture,1152767.892,1851281.846,60652,18,8,70
